slno,Flow_ID, Source_IP, Source_Port, Destination_IP,Destination_Port, Protocol, Timestamp, Flow_Duration, Total_Fwd_Packets,Total_Length_of_Fwd_Packets, Fwd_Packet_Length_Max, Fwd_Packet_Length_Min,Flow_Bytes_per_second, Flow_Packets_per_second,Fwd_Packets_per_second, Min_Packet_Length, Max_Packet_Length, Packet_Length_ean, ACK_Flag_Count,Label
A15FF2P7RPKH6G,172.16.0.5-192.168.50.1-63790-36688-17,172.16.0.5,63790,192.168.50.1,36688,17,40:43.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
ADLVFFE4VBT8,172.16.0.5-192.168.50.1-62478-18400-17,172.16.0.5,62478,192.168.50.1,18400,17,39:51.3,3120574,4,2064,516,516,661.4167778,1.281815461,1.281815461,516,516,516,0,Poisoning or Causative Attack
A7E85LH2I0TAP,172.16.0.5-192.168.50.1-62980-32796-17,172.16.0.5,62980,192.168.50.1,32796,17,41:07.6,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A3M6MZMHTACBVW,172.16.0.5-192.168.50.1-63042-29406-17,172.16.0.5,63042,192.168.50.1,29406,17,40:35.0,6001227,6,3096,516,516,515.8944996,0.999795542,0.999795542,516,516,516,0,Evasion or Adversarial Attack
A1ER584LJ4JX1X,172.16.0.5-192.168.50.1-62470-53019-17,172.16.0.5,62470,192.168.50.1,53019,17,41:04.0,6121350,6,3096,516,516,505.7707859,0.980175942,0.980175942,516,516,516,0,Poisoning or Causative Attack
A3N1XZUZOTIOT8,172.16.0.5-192.168.50.1-56657-37084-17,172.16.0.5,56657,192.168.50.1,37084,17,40:07.7,5994333,6,3096,516,516,516.4878227,1.000945393,1.000945393,516,516,516,0,Trojan Attack
A691XU34BVWME,172.16.0.5-192.168.50.1-49128-17199-6,172.16.0.5,49128,192.168.50.1,17199,6,34:38.9,2,2,0,0,0,0,1000000,1000000,0,0,0,1,No Attack
A2E2BTMHXJNGWN,172.16.0.5-192.168.50.1-62540-33967-17,172.16.0.5,62540,192.168.50.1,33967,17,40:26.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A13DPGTZRONDGA,172.16.0.5-192.168.50.1-62185-52665-17,172.16.0.5,62185,192.168.50.1,52665,17,39:46.5,5998916,6,3096,516,516,516.0932408,1.000180699,1.000180699,516,516,516,0,No Attack
AGXG6VBHLW8J7,172.16.0.5-192.168.50.1-63522-52294-17,172.16.0.5,63522,192.168.50.1,52294,17,40:43.5,3138321,4,2064,516,516,657.6765092,1.274566878,1.274566878,516,516,516,0,Evasion or Adversarial Attack
A15NMAUKEZG3G1,172.16.0.5-192.168.50.1-62482-49038-17,172.16.0.5,62482,192.168.50.1,49038,17,40:11.7,2998948,4,2064,516,516,688.2413433,1.333801053,1.333801053,516,516,516,0,Poisoning or Causative Attack
A1Q3DMETYMY7Q1,172.16.0.5-192.168.50.1-62468-48037-17,172.16.0.5,62468,192.168.50.1,48037,17,40:34.0,3000093,4,2064,516,516,687.9786727,1.333292001,1.333292001,516,516,516,0,Trojan Attack
A3UOSNSYF9F9PV,172.16.0.5-192.168.50.1-39270-57124-6,172.16.0.5,39270,192.168.50.1,57124,6,34:37.3,51,2,0,0,0,0,39215.68627,39215.68627,0,0,0,1,No Attack
AKXYY2AS7Q8VQ,172.16.0.5-192.168.50.1-62795-44447-17,172.16.0.5,62795,192.168.50.1,44447,17,40:47.3,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A1UQR4UUH841TH,172.16.0.5-192.168.50.1-41540-26683-6,172.16.0.5,41540,192.168.50.1,26683,6,34:37.6,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A1ML5BUFQOZ7MO,172.16.0.5-192.168.50.1-62682-54485-17,172.16.0.5,62682,192.168.50.1,54485,17,39:25.5,2999975,4,2064,516,516,688.0057334,1.333344445,1.333344445,516,516,516,0,Evasion or Adversarial Attack
A2Z5X7QJZ1GHI1,172.16.0.5-192.168.50.1-62467-48762-17,172.16.0.5,62467,192.168.50.1,48762,17,40:00.2,2997998,4,2064,516,516,688.4594319,1.334223705,1.334223705,516,516,516,0,Poisoning or Causative Attack
A3HHRSX7ESCP9B,172.16.0.5-192.168.50.1-62492-4023-17,172.16.0.5,62492,192.168.50.1,4023,17,39:45.9,9000141,8,4128,516,516,458.659481,0.888874963,0.888874963,516,516,516,0,Trojan Attack
A374D06F5GMJ2R,172.16.0.5-192.168.50.1-6744-41690-17,172.16.0.5,6744,192.168.50.1,41690,17,41:06.3,3014683,4,2064,516,516,684.6490991,1.326839339,1.326839339,516,516,516,0,No Attack
AN59UKY7KFW59,172.16.0.5-192.168.50.1-62496-16287-17,172.16.0.5,62496,192.168.50.1,16287,17,40:36.0,2996623,4,2064,516,516,688.7753314,1.334835914,1.334835914,516,516,516,0,No Attack
A39XPX6K05FLLW,172.16.0.5-192.168.50.1-61481-57216-17,172.16.0.5,61481,192.168.50.1,57216,17,41:11.8,2994320,4,2064,516,516,689.3050843,1.335862566,1.335862566,516,516,516,0,Evasion or Adversarial Attack
AFMB9JPLQNWVT,172.16.0.5-192.168.50.1-62476-47986-17,172.16.0.5,62476,192.168.50.1,47986,17,40:58.1,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
A1DLKICH5ZB2DA,172.16.0.5-192.168.50.1-62710-60349-17,172.16.0.5,62710,192.168.50.1,60349,17,41:03.4,5999946,6,3096,516,516,516.004644,1.000009,1.000009,516,516,516,0,Trojan Attack
A3VOBJCRS99G3E,172.16.0.5-192.168.50.1-27392-48927-17,172.16.0.5,27392,192.168.50.1,48927,17,39:45.7,9010821,8,4128,516,516,458.1158587,0.887821432,0.887821432,516,516,516,0,No Attack
A11N6Y2ELG1JJN,172.16.0.5-192.168.50.1-62466-34422-17,172.16.0.5,62466,192.168.50.1,34422,17,39:44.8,9271266,8,4128,516,516,445.2466362,0.862881078,0.862881078,516,516,516,0,Evasion or Adversarial Attack
A1G0VFQ9198IUF,172.16.0.5-192.168.50.1-56131-56131-6,172.16.0.5,56131,192.168.50.1,56131,6,34:31.4,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A31YYS8JRQAZP8,172.16.0.5-192.168.50.1-38950-12064-17,172.16.0.5,38950,192.168.50.1,12064,17,39:57.6,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A38LI8M6MP59RE,172.16.0.5-192.168.50.1-55867-42820-6,172.16.0.5,55867,192.168.50.1,42820,6,34:29.4,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Poisoning or Causative Attack
ABH7DF7IGBCXA,172.16.0.5-192.168.50.1-60945-18026-17,172.16.0.5,60945,192.168.50.1,18026,17,40:27.1,6010366,6,3096,516,516,515.1100615,0.998275313,0.998275313,516,516,516,0,Trojan Attack
A3IBGWP53XMJY5,172.16.0.5-192.168.50.1-62852-47684-17,172.16.0.5,62852,192.168.50.1,47684,17,40:34.8,5999156,6,3096,516,516,516.0725942,1.000140686,1.000140686,516,516,516,0,No Attack
A27TTFTAXKK6DQ,172.16.0.5-192.168.50.1-62933-64888-17,172.16.0.5,62933,192.168.50.1,64888,17,41:03.7,6001472,6,3096,516,516,515.873439,0.999754727,0.999754727,516,516,516,0,Evasion or Adversarial Attack
A3PZWRXBMD5YKG,172.16.0.5-192.168.50.1-63091-24790-17,172.16.0.5,63091,192.168.50.1,24790,17,41:11.1,0,2,1032,516,516,inf,inf,0,516,516,516,0,No Attack
A2FUCWMB5QYNH4,172.16.0.5-192.168.50.1-62752-48371-17,172.16.0.5,62752,192.168.50.1,48371,17,40:16.1,6000816,6,3096,516,516,515.9298335,0.999864018,0.999864018,516,516,516,0,Evasion or Adversarial Attack
A38O3HBCYKNZ2N,172.16.0.5-192.168.50.1-63491-37142-17,172.16.0.5,63491,192.168.50.1,37142,17,40:43.4,3009613,4,2064,516,516,685.8024603,1.329074535,1.329074535,516,516,516,0,Poisoning or Causative Attack
A2TNTY0JVQGGBJ,172.16.0.5-192.168.50.1-62532-29668-17,172.16.0.5,62532,192.168.50.1,29668,17,40:58.0,3000256,4,2064,516,516,687.9412957,1.333219565,1.333219565,516,516,516,0,Trojan Attack
ASHAQCZ26AZ4N,172.16.0.5-192.168.50.1-580-58625-17,172.16.0.5,580,192.168.50.1,58625,17,40:50.1,2000813,4,2064,516,516,1031.580662,1.99918733,1.99918733,516,516,516,0,No Attack
A2QVVA5EOPBRI5,172.16.0.5-192.168.50.1-62812-32181-17,172.16.0.5,62812,192.168.50.1,32181,17,40:58.4,3001479,4,2064,516,516,687.6609831,1.332676324,1.332676324,516,516,516,0,No Attack
A23W4SGMFMSE5N,172.16.0.5-192.168.50.1-62635-63162-17,172.16.0.5,62635,192.168.50.1,63162,17,40:34.2,6015008,6,3096,516,516,514.7125324,0.997504908,0.997504908,516,516,516,0,Evasion or Adversarial Attack
A1Y36ID1H813IP,172.16.0.5-192.168.50.1-47245-44826-6,172.16.0.5,47245,192.168.50.1,44826,6,34:28.0,112,2,0,0,0,0,35714.28571,17857.14286,0,0,0,1,Poisoning or Causative Attack
A18MTD4DJ1BY2,172.16.0.5-192.168.50.1-62468-60531-17,172.16.0.5,62468,192.168.50.1,60531,17,41:12.1,3000254,4,2064,516,516,687.9417543,1.333220454,1.333220454,516,516,516,0,Trojan Attack
A3I6ZG20RKI8JU,172.16.0.5-192.168.50.1-62470-557-17,172.16.0.5,62470,192.168.50.1,557,17,40:49.1,5998975,6,3096,516,516,516.0881651,1.000170863,1.000170863,516,516,516,0,No Attack
A3QDGKE0NAS0WO,172.16.0.5-192.168.50.1-61511-52926-17,172.16.0.5,61511,192.168.50.1,52926,17,41:10.5,5990450,6,3096,516,516,516.8226093,1.001594204,1.001594204,516,516,516,0,Evasion or Adversarial Attack
A3DH85EYHW4AQH,172.16.0.5-192.168.50.1-39513-39513-6,172.16.0.5,39513,192.168.50.1,39513,6,34:32.8,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A37WXUMQ6CZ1GM,172.16.0.5-192.168.50.1-56323-59887-6,172.16.0.5,56323,192.168.50.1,59887,6,34:29.5,48,2,0,0,0,0,41666.66667,41666.66667,0,0,0,1,Evasion or Adversarial Attack
A29QUTP17Q5KJ1,172.16.0.5-192.168.50.1-63128-48479-17,172.16.0.5,63128,192.168.50.1,48479,17,40:16.5,6003075,6,3096,516,516,515.7356855,0.999487763,0.999487763,516,516,516,0,Poisoning or Causative Attack
A18UFRQQ1MOP06,172.16.0.5-192.168.50.1-62691-41375-17,172.16.0.5,62691,192.168.50.1,41375,17,41:11.9,3000629,4,2064,516,516,687.8557796,1.333053836,1.333053836,516,516,516,0,Trojan Attack
A1E079MVIIMWOK,172.16.0.5-192.168.50.1-54230-10603-6,172.16.0.5,54230,192.168.50.1,10603,6,34:39.7,0,2,0,0,0,,inf,0,0,0,0,1,No Attack
AEE2RTBH1WD9A,172.16.0.5-192.168.50.1-50927-17882-17,172.16.0.5,50927,192.168.50.1,17882,17,40:16.6,6010032,6,3096,516,516,515.1386881,0.998330791,0.998330791,516,516,516,0,Evasion or Adversarial Attack
A19XSO4JSFRSAE,172.16.0.5-192.168.50.1-62537-9580-17,172.16.0.5,62537,192.168.50.1,9580,17,39:50.9,3000252,4,2064,516,516,687.9422129,1.333221343,1.333221343,516,516,516,0,No Attack
A2BV4J46GUZGQ,172.16.0.5-192.168.50.1-48710-65322-6,172.16.0.5,48710,192.168.50.1,65322,6,34:38.8,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Evasion or Adversarial Attack
AL3EQN8HMELY2,172.16.0.5-192.168.50.1-62621-35281-17,172.16.0.5,62621,192.168.50.1,35281,17,40:16.6,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
A3JVLYSC4VG8XL,172.16.0.5-192.168.50.1-34658-14993-6,172.16.0.5,34658,192.168.50.1,14993,6,34:36.5,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Trojan Attack
A2OWR5G2OAQF7C,172.16.0.5-192.168.50.1-62545-14016-17,172.16.0.5,62545,192.168.50.1,14016,17,40:17.6,6000284,6,3096,516,516,515.9755772,0.999952669,0.999952669,516,516,516,0,No Attack
AMZCZBK1EF1PV,172.16.0.5-192.168.50.1-62604-46910-17,172.16.0.5,62604,192.168.50.1,46910,17,40:05.7,9003307,8,4128,516,516,458.4981941,0.888562392,0.888562392,516,516,516,0,No Attack
A18CEGOR80OFT0,172.16.0.5-192.168.50.1-62605-56749-17,172.16.0.5,62605,192.168.50.1,56749,17,40:04.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
AMNS6TYMWQG0Y,172.16.0.5-192.168.50.1-46086-148-17,172.16.0.5,46086,192.168.50.1,148,17,40:25.0,6010155,6,3096,516,516,515.1281456,0.99831036,0.99831036,516,516,516,0,Poisoning or Causative Attack
A35SLV5XTFUZ4C,172.16.0.5-192.168.50.1-8420-27709-17,172.16.0.5,8420,192.168.50.1,27709,17,40:26.3,6000377,6,3096,516,516,515.96758,0.999937171,0.999937171,516,516,516,0,Trojan Attack
A1VWM885W9XFMT,172.16.0.5-192.168.50.1-62974-59938-17,172.16.0.5,62974,192.168.50.1,59938,17,40:24.5,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A1RHFH0KA7MFZ3,172.16.0.5-192.168.50.1-62468-52925-17,172.16.0.5,62468,192.168.50.1,52925,17,40:17.1,6000006,6,3096,516,516,515.999484,0.999999,0.999999,516,516,516,0,Evasion or Adversarial Attack
A1C81NF8MDTTFL,172.16.0.5-192.168.50.1-63320-11453-17,172.16.0.5,63320,192.168.50.1,11453,17,40:27.5,2999923,4,2064,516,516,688.0176591,1.333367556,1.333367556,516,516,516,0,Poisoning or Causative Attack
A1DIFTP02ERYNS,172.16.0.5-192.168.50.1-62566-52366-17,172.16.0.5,62566,192.168.50.1,52366,17,40:33.5,5999520,6,3096,516,516,516.0412833,1.000080006,1.000080006,516,516,516,0,Trojan Attack
AJGU56YG8G1DQ,172.16.0.5-192.168.50.1-62523-55522-17,172.16.0.5,62523,192.168.50.1,55522,17,41:11.1,6000440,6,3096,516,516,515.9621628,0.999926672,0.999926672,516,516,516,0,No Attack
A1DR8CFJKYFSPR,172.16.0.5-192.168.50.1-63309-40662-17,172.16.0.5,63309,192.168.50.1,40662,17,40:08.1,3129782,4,2064,516,516,659.4708513,1.278044286,1.278044286,516,516,516,0,Evasion or Adversarial Attack
ARCP4MN7E1NNC,172.16.0.5-192.168.50.1-59106-64240-6,172.16.0.5,59106,192.168.50.1,64240,6,34:29.9,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
AV2VEYY6SXUGQ,172.16.0.5-192.168.50.1-62466-23030-17,172.16.0.5,62466,192.168.50.1,23030,17,40:21.3,2999264,4,2064,516,516,688.1688308,1.333660525,1.333660525,516,516,516,0,Evasion or Adversarial Attack
A2STIW1YRV8KE7,172.16.0.5-192.168.50.1-62480-28416-17,172.16.0.5,62480,192.168.50.1,28416,17,41:05.9,3000634,4,2064,516,516,687.8546334,1.333051615,1.333051615,516,516,516,0,Poisoning or Causative Attack
AV27V8MP3KAP2,172.16.0.5-192.168.50.1-62483-3042-17,172.16.0.5,62483,192.168.50.1,3042,17,40:25.2,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A2GBXK7E5A2VPV,172.16.0.5-192.168.50.1-62529-14910-17,172.16.0.5,62529,192.168.50.1,14910,17,39:32.7,8999222,8,4128,516,516,458.7063193,0.888965735,0.888965735,516,516,516,0,No Attack
AMTDEF7SAP17N,172.16.0.5-192.168.50.1-64056-39748-17,172.16.0.5,64056,192.168.50.1,39748,17,40:45.1,2988068,4,2064,516,516,690.7473324,1.338657621,1.338657621,516,516,516,0,Evasion or Adversarial Attack
A157UWPD5TDS5H,172.16.0.5-192.168.50.1-62466-10668-17,172.16.0.5,62466,192.168.50.1,10668,17,41:10.9,6138564,6,3096,516,516,504.3524837,0.977427294,0.977427294,516,516,516,0,No Attack
AGRMNBUKVYHKW,172.16.0.5-192.168.50.1-62536-35275-17,172.16.0.5,62536,192.168.50.1,35275,17,40:56.9,5999824,6,3096,516,516,516.0151364,1.000029334,1.000029334,516,516,516,0,Evasion or Adversarial Attack
AO4UH9E8UN2ZJ,172.16.0.5-192.168.50.1-63632-63632-6,172.16.0.5,63632,192.168.50.1,63632,6,34:37.1,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Poisoning or Causative Attack
A18CTETG5SJ3DP,172.16.0.5-192.168.50.1-580-7262-17,172.16.0.5,580,192.168.50.1,7262,17,39:56.7,2002082,4,2064,516,516,1030.926805,1.997920165,1.997920165,516,516,516,0,Trojan Attack
A216KUCPWG8XYN,172.16.0.5-192.168.50.1-62467-53297-17,172.16.0.5,62467,192.168.50.1,53297,17,40:51.6,2998196,4,2064,516,516,688.4139663,1.334135594,1.334135594,516,516,516,0,No Attack
A2BGWBOVZQSY,172.16.0.5-192.168.50.1-62612-21269-17,172.16.0.5,62612,192.168.50.1,21269,17,40:49.8,6002458,6,3096,516,516,515.7886986,0.999590501,0.999590501,516,516,516,0,No Attack
ANUF0T1K35JH9,172.16.0.5-192.168.50.1-62786-55374-17,172.16.0.5,62786,192.168.50.1,55374,17,40:26.8,5999997,6,3096,516,516,516.000258,1.0000005,1.0000005,516,516,516,0,Evasion or Adversarial Attack
ANAUU7FNHWAVO,172.16.0.5-192.168.50.1-63116-63030-17,172.16.0.5,63116,192.168.50.1,63030,17,40:28.1,3007603,4,2064,516,516,686.2607864,1.329962764,1.329962764,516,516,516,0,Poisoning or Causative Attack
A1KBKZWEQ45BMH,172.16.0.5-192.168.50.1-62642-37331-17,172.16.0.5,62642,192.168.50.1,37331,17,40:17.2,5998649,6,3096,516,516,516.1162122,1.000225217,1.000225217,516,516,516,0,Trojan Attack
AS7W26NNLSU8K,172.16.0.5-192.168.50.1-62793-5553-17,172.16.0.5,62793,192.168.50.1,5553,17,40:16.0,3002075,4,2064,516,516,687.5244622,1.332411749,1.332411749,516,516,516,0,No Attack
A1JYYNQVR86RTN,172.16.0.5-192.168.50.1-62552-36983-17,172.16.0.5,62552,192.168.50.1,36983,17,39:31.3,3000384,4,2064,516,516,687.9119473,1.333162689,1.333162689,516,516,516,0,Evasion or Adversarial Attack
A1N5M6H4GKNBG6,172.16.0.5-192.168.50.1-15508-33209-6,172.16.0.5,15508,192.168.50.1,33209,6,34:33.5,46,2,0,0,0,0,43478.26087,43478.26087,0,0,0,1,No Attack
A306PAX3GWF5KV,172.16.0.5-192.168.50.1-59690-47255-6,172.16.0.5,59690,192.168.50.1,47255,6,34:30.0,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Evasion or Adversarial Attack
A1QQ60DX82BE3W,172.16.0.5-192.168.50.1-62511-41184-17,172.16.0.5,62511,192.168.50.1,41184,17,39:30.0,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
A2P19WZ6WD2OZK,172.16.0.5-192.168.50.1-63372-29014-17,172.16.0.5,63372,192.168.50.1,29014,17,39:46.5,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A2BN0B0CJQI3KP,172.16.0.5-192.168.50.1-62470-32868-17,172.16.0.5,62470,192.168.50.1,32868,17,39:32.5,6003978,6,3096,516,516,515.6581187,0.999337439,0.999337439,516,516,516,0,No Attack
A166W2TPZLTNQA,172.16.0.5-192.168.50.1-52951-61393-17,172.16.0.5,52951,192.168.50.1,61393,17,40:07.3,6008087,6,3096,516,516,515.3054541,0.998653981,0.998653981,516,516,516,0,Evasion or Adversarial Attack
A257TD5GO1T81W,172.16.0.5-192.168.50.1-63129-6491-17,172.16.0.5,63129,192.168.50.1,6491,17,40:58.4,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A3BD5B8Y8MY25X,172.16.0.5-192.168.50.1-63210-2289-17,172.16.0.5,63210,192.168.50.1,2289,17,39:18.9,8997149,8,4128,516,516,458.8120081,0.889170558,0.889170558,516,516,516,0,Evasion or Adversarial Attack
A11NFERETUWA8Z,172.16.0.5-192.168.50.1-21648-5772-6,172.16.0.5,21648,192.168.50.1,5772,6,34:34.5,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Poisoning or Causative Attack
A16O0S1QROXGJM,172.16.0.5-192.168.50.1-9933-44981-17,172.16.0.5,9933,192.168.50.1,44981,17,40:56.9,6003807,6,3096,516,516,515.6728056,0.999365902,0.999365902,516,516,516,0,Trojan Attack
A948FPTGYXYBO,172.16.0.5-192.168.50.1-40077-40077-6,172.16.0.5,40077,192.168.50.1,40077,6,34:31.9,0,2,0,0,0,,inf,0,0,0,0,1,No Attack
A2BJTZ5JZHAJ9B,172.16.0.5-192.168.50.1-9395-31482-17,172.16.0.5,9395,192.168.50.1,31482,17,40:35.7,3005933,4,2064,516,516,686.6420509,1.330701649,1.330701649,516,516,516,0,No Attack
A4BUVWK8SXR7Z,172.16.0.5-192.168.50.1-63245-23390-17,172.16.0.5,63245,192.168.50.1,23390,17,40:06.0,3107101,4,2064,516,516,664.2848108,1.287373664,1.287373664,516,516,516,0,Evasion or Adversarial Attack
ATSAX8ZTAX58B,172.16.0.5-192.168.50.1-62489-31625-17,172.16.0.5,62489,192.168.50.1,31625,17,40:20.0,3000362,4,2064,516,516,687.9169913,1.333172464,1.333172464,516,516,516,0,Poisoning or Causative Attack
A3DGMXQVIT6R31,172.16.0.5-192.168.50.1-580-60162-17,172.16.0.5,580,192.168.50.1,60162,17,40:53.5,2076086,14,7224,516,516,3479.62464,6.743458604,6.743458604,516,516,516,0,Trojan Attack
A37REIKYSHU4ZF,172.16.0.5-192.168.50.1-62600-18158-17,172.16.0.5,62600,192.168.50.1,18158,17,40:58.6,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
AWZ1C2FT0L3W9,172.16.0.5-192.168.50.1-62466-53684-17,172.16.0.5,62466,192.168.50.1,53684,17,40:25.2,6000099,6,3096,516,516,515.9914861,0.9999835,0.9999835,516,516,516,0,Evasion or Adversarial Attack
A2SBZQR76C5TXB,172.16.0.5-192.168.50.1-62466-46716-17,172.16.0.5,62466,192.168.50.1,46716,17,40:06.5,3000383,4,2064,516,516,687.9121765,1.333163133,1.333163133,516,516,516,0,No Attack
A37REIKYSHU4ZF,172.16.0.5-192.168.50.1-62470-10071-17,172.16.0.5,62470,192.168.50.1,10071,17,40:08.0,5999459,6,3096,516,516,516.0465302,1.000090175,1.000090175,516,516,516,0,Evasion or Adversarial Attack
A1P70MC7XXRFX8,172.16.0.5-192.168.50.1-62596-47562-17,172.16.0.5,62596,192.168.50.1,47562,17,39:32.1,8997708,8,4128,516,516,458.7835035,0.889115317,0.889115317,516,516,516,0,Poisoning or Causative Attack
A2J3CWYRKKY59X,172.16.0.5-192.168.50.1-62524-58094-17,172.16.0.5,62524,192.168.50.1,58094,17,39:31.4,5999238,6,3096,516,516,516.0655403,1.000127016,1.000127016,516,516,516,0,Trojan Attack
A3UAV8WK31RJY5,172.16.0.5-192.168.50.1-62543-46823-17,172.16.0.5,62543,192.168.50.1,46823,17,40:50.5,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
AVCA516CFZ9HF,172.16.0.5-192.168.50.1-63205-17795-17,172.16.0.5,63205,192.168.50.1,17795,17,40:51.7,2998796,4,2064,516,516,688.2762282,1.333868659,1.333868659,516,516,516,0,Evasion or Adversarial Attack
ALPB765XCHABX,172.16.0.5-192.168.50.1-20065-35928-17,172.16.0.5,20065,192.168.50.1,35928,17,40:09.1,5999241,6,3096,516,516,516.0652823,1.000126516,1.000126516,516,516,516,0,No Attack
A1ONWQH8IQKWKH,172.16.0.5-192.168.50.1-63090-9484-17,172.16.0.5,63090,192.168.50.1,9484,17,40:34.4,6000206,6,3096,516,516,515.9822846,0.999965668,0.999965668,516,516,516,0,Evasion or Adversarial Attack
A36TDCR3BJZNS6,172.16.0.5-192.168.50.1-62885-20079-17,172.16.0.5,62885,192.168.50.1,20079,17,41:05.7,2,2,1032,516,516,516000000,1000000,1000000,516,516,516,0,Poisoning or Causative Attack
A3PVRBBGCSGP0Y,172.16.0.5-192.168.50.1-62648-43706-17,172.16.0.5,62648,192.168.50.1,43706,17,40:59.1,3017247,4,2064,516,516,684.0672971,1.325711816,1.325711816,516,516,516,0,Trojan Attack
A21T963HSJXVGX,172.16.0.5-192.168.50.1-63334-26881-17,172.16.0.5,63334,192.168.50.1,26881,17,40:50.2,2999554,4,2064,516,516,688.1022979,1.333531585,1.333531585,516,516,516,0,No Attack
AWFA4158DDDWC,172.16.0.5-192.168.50.1-63018-11597-17,172.16.0.5,63018,192.168.50.1,11597,17,40:49.6,3001255,4,2064,516,516,687.712307,1.332775789,1.332775789,516,516,516,0,No Attack
A3TF6OME7HCF5F,172.16.0.5-192.168.50.1-29671-34358-17,172.16.0.5,29671,192.168.50.1,34358,17,40:25.6,6000085,6,3096,516,516,515.9926901,0.999985834,0.999985834,516,516,516,0,Evasion or Adversarial Attack
A2CJGVAHVZGJIP,172.16.0.5-192.168.50.1-62608-9713-17,172.16.0.5,62608,192.168.50.1,9713,17,39:31.6,9002383,8,4128,516,516,458.5452541,0.888653593,0.888653593,516,516,516,0,Poisoning or Causative Attack
A14L15JM990MBP,172.16.0.5-192.168.50.1-62622-30033-17,172.16.0.5,62622,192.168.50.1,30033,17,40:58.1,3002586,4,2064,516,516,687.4074548,1.33218499,1.33218499,516,516,516,0,Trojan Attack
A1KTOS2XRCSCYE,172.16.0.5-192.168.50.1-62514-52074-17,172.16.0.5,62514,192.168.50.1,52074,17,40:15.6,8998018,8,4128,516,516,458.7676975,0.889084685,0.889084685,516,516,516,0,No Attack
ACTRNPJW3RPUI,172.16.0.5-192.168.50.1-39706-62239-17,172.16.0.5,39706,192.168.50.1,62239,17,40:52.4,3000534,4,2064,516,516,687.8775578,1.333096042,1.333096042,516,516,516,0,Evasion or Adversarial Attack
A2C0UAQR4I25P6,172.16.0.5-192.168.50.1-62470-42969-17,172.16.0.5,62470,192.168.50.1,42969,17,39:32.6,9000270,8,4128,516,516,458.6529071,0.888862223,0.888862223,516,516,516,0,Poisoning or Causative Attack
A13LUJJPV36AC6,172.16.0.5-192.168.50.1-62471-21844-17,172.16.0.5,62471,192.168.50.1,21844,17,40:27.6,2999442,4,2064,516,516,688.1279918,1.333581379,1.333581379,516,516,516,0,Trojan Attack
A2WKQ9LUO7IRBE,172.16.0.5-192.168.50.1-63053-59882-17,172.16.0.5,63053,192.168.50.1,59882,17,41:05.4,2998925,4,2064,516,516,688.2466217,1.333811282,1.333811282,516,516,516,0,No Attack
AJUFHXALV1WHR,172.16.0.5-192.168.50.1-14528-12633-17,172.16.0.5,14528,192.168.50.1,12633,17,41:06.0,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A1Y77C1DAMDBNI,172.16.0.5-192.168.50.1-62535-38098-17,172.16.0.5,62535,192.168.50.1,38098,17,40:26.5,5999633,6,3096,516,516,516.0315639,1.00006117,1.00006117,516,516,516,0,No Attack
A20S7XV2JK0UXL,172.16.0.5-192.168.50.1-62807-54396-17,172.16.0.5,62807,192.168.50.1,54396,17,41:07.2,2998833,4,2064,516,516,688.2677361,1.333852202,1.333852202,516,516,516,0,Evasion or Adversarial Attack
A1821RZMPRSJBH,172.16.0.5-192.168.50.1-580-62692-17,172.16.0.5,580,192.168.50.1,62692,17,39:18.3,10923940,24,12384,516,516,1133.656904,2.197009504,2.197009504,516,516,516,0,Poisoning or Causative Attack
